age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
24,Private,Some_college,not_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
77,Self_emp_not_inc,Some_college,married,Sales,Husband,White,Male,0,0,40,United_States,0
22,Private,School,married,Machine_op_inspct,Other_relative,White,Female,0,0,40,Other,0
29,Private,Some_college,not_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,0
62,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,24,United_States,0
39,Self_emp_not_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
43,Private,Some_college,married,Craft_repair,Husband,White,Male,0,1485,50,United_States,0
35,Private,HS_grad,divorced,Transport_moving,Not_in_family,White,Male,0,0,45,United_States,0
29,Private,School,not_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,0
76,Self_emp_not_inc,Masters,married,Craft_repair,Husband,White,Male,0,0,10,United_States,0
63,Self_emp_not_inc,HS_grad,married,Farming_fishing,Husband,White,Male,0,0,45,United_States,0
23,Private,Voc,not_married,Prof_specialty,Own_child,Black,Female,0,0,15,United_States,0
43,Private,Some_college,married,Prof_specialty,Wife,White,Female,0,1887,50,United_States,1
58,Self_emp_not_inc,HS_grad,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
66,Private,HS_grad,not_married,Transport_moving,Not_in_family,White,Male,2050,0,55,United_States,0
41,Private,Some_college,not_married,Craft_repair,Not_in_family,Black,Male,0,0,45,United_States,0
26,Private,Bachelors,not_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
47,Private,Voc,not_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
55,Local_gov,School,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
53,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
17,Private,School,not_married,Other_service,Other_relative,White,Male,0,0,48,Other,0
30,Private,HS_grad,not_married,Craft_repair,Other_relative,White,Male,0,0,40,United_States,0
49,Private,Masters,not_married,Prof_specialty,Not_in_family,White,Male,0,0,60,United_States,0
19,Private,HS_grad,not_married,Sales,Unmarried,Black,Male,0,0,30,Other,0
45,Private,HS_grad,married,Other_service,Husband,Black,Male,0,0,40,United_States,0
26,Private,Voc,not_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
38,Private,Voc,married,Craft_repair,Husband,White,Male,7298,0,40,United_States,1
36,State_gov,HS_grad,married,Protective_serv,Husband,White,Male,7298,0,40,United_States,1
33,Private,HS_grad,not_married,Farming_fishing,Not_in_family,White,Male,0,0,20,United_States,0
22,State_gov,Some_college,not_married,Protective_serv,Own_child,Black,Female,0,0,40,United_States,0
43,Self_emp_not_inc,Bachelors,not_married,Sales,Not_in_family,White,Male,0,0,42,United_States,0
67,Private,School,married,Prof_specialty,Husband,White,Male,0,0,8,United_States,0
30,Private,Voc,divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,0
56,Private,Voc,married,Other_service,Not_in_family,White,Male,0,0,25,Other,0
31,Private,Bachelors,not_married,Prof_specialty,Own_child,White,Male,0,0,25,United_States,0
33,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
26,Private,HS_grad,married,Other_service,Husband,White,Male,0,0,40,United_States,0
33,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
46,Local_gov,School,married,Transport_moving,Husband,White,Male,0,0,30,United_States,0
59,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
38,Federal_gov,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,1
65,Private,School,not_married,Other_service,Unmarried,Other,Male,0,0,40,United_States,0
40,Private,Voc,married,Tech_support,Husband,White,Male,0,0,40,United_States,1
42,Private,HS_grad,married,Adm_clerical,Wife,White,Female,0,0,35,United_States,0
26,Self_emp_not_inc,School,married,Craft_repair,Husband,White,Male,0,0,40,Other,0
36,Private,School,married,Other_service,Wife,White,Female,0,0,24,United_States,0
62,Private,Masters,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
43,Private,Bachelors,married,Transport_moving,Husband,White,Male,0,0,45,United_States,0
43,Private,Bachelors,divorced,Exec_managerial,Not_in_family,White,Male,0,1564,45,United_States,1
22,Private,HS_grad,married,Sales,Not_in_family,White,Male,0,0,55,United_States,0
28,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
56,Self_emp_not_inc,Some_college,married,Sales,Husband,White,Male,0,0,45,United_States,0
22,Private,Voc,not_married,Sales,Not_in_family,White,Female,0,0,15,United_States,0
57,Private,Bachelors,divorced,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,1
39,Private,HS_grad,divorced,Sales,Unmarried,White,Female,0,0,40,United_States,0
26,Federal_gov,Some_college,not_married,Adm_clerical,Unmarried,White,Female,0,0,15,United_States,0
17,Private,School,not_married,Other_service,Own_child,White,Male,0,0,10,United_States,0
40,State_gov,Voc,married,Machine_op_inspct,Husband,White,Male,0,0,38,United_States,1
45,Private,HS_grad,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,0
44,Private,HS_grad,not_married,Craft_repair,Not_in_family,Black,Male,0,0,40,United_States,0
20,Local_gov,Some_college,not_married,Adm_clerical,Own_child,White,Female,0,0,10,United_States,0
33,Private,HS_grad,married,Craft_repair,Wife,White,Female,0,0,40,United_States,0
23,Private,Some_college,not_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
46,Self_emp_not_inc,Masters,divorced,Exec_managerial,Not_in_family,White,Male,0,0,30,United_States,0
38,Private,HS_grad,married,Sales,Husband,White,Male,0,0,50,United_States,0
54,Private,HS_grad,divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,0
46,Private,School,divorced,Craft_repair,Not_in_family,White,Female,0,2339,45,United_States,0
25,Private,Some_college,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
46,Private,Some_college,divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,0
36,Local_gov,Some_college,married,Transport_moving,Wife,White,Female,0,0,40,United_States,0
23,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,25,United_States,0
29,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,0
44,Private,Some_college,married,Adm_clerical,Wife,White,Female,0,2415,6,United_States,1
19,Private,Some_college,not_married,Adm_clerical,Own_child,White,Female,0,0,16,United_States,0
19,Private,HS_grad,not_married,Other_service,Other_relative,White,Female,0,0,40,United_States,0
35,Private,HS_grad,married,Other_service,Wife,White,Female,0,0,40,United_States,1
27,Private,Bachelors,not_married,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,0
46,Self_emp_not_inc,Voc,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
34,State_gov,Bachelors,married,Exec_managerial,Husband,White,Male,7688,0,45,United_States,1
34,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,35,United_States,0
44,Private,Some_college,married,Tech_support,Husband,White,Male,0,0,40,United_States,0
45,Private,Some_college,divorced,Handlers_cleaners,Unmarried,White,Female,0,0,40,United_States,0
20,Private,HS_grad,not_married,Prof_specialty,Other_relative,White,Female,0,0,35,United_States,0
25,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,55,United_States,1
52,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,1
20,Private,Some_college,not_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
28,Private,Some_college,not_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
50,State_gov,Bachelors,married,Protective_serv,Husband,White,Male,0,0,40,United_States,1
34,Private,Voc,divorced,Tech_support,Not_in_family,White,Female,0,0,64,United_States,0
28,Private,School,married,Handlers_cleaners,Husband,Other,Male,0,2179,40,Other,0
41,Private,Masters,married,Exec_managerial,Husband,White,Male,0,1977,65,United_States,1
28,Private,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
46,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,0,25,United_States,0
28,Private,Some_college,married,Prof_specialty,Wife,White,Female,0,1887,40,United_States,1
32,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
41,Local_gov,Some_college,divorced,Other_service,Not_in_family,Black,Female,0,0,24,United_States,0
24,Private,HS_grad,not_married,Handlers_cleaners,Unmarried,Black,Female,0,0,40,United_States,0
33,Private,Some_college,divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,0
46,Private,Doctorate,married,Exec_managerial,Husband,White,Male,15024,0,60,United_States,1
31,State_gov,Some_college,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
35,Private,School,divorced,Craft_repair,Not_in_family,White,Male,0,0,50,United_States,1
52,Private,School,married,Machine_op_inspct,Husband,White,Male,0,0,40,Other,0
30,Private,School,not_married,Other_service,Own_child,White,Female,0,0,19,United_States,0
34,Local_gov,School,not_married,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,0
34,State_gov,HS_grad,divorced,Transport_moving,Unmarried,White,Female,0,0,40,United_States,0
20,Private,Some_college,married,Sales,Husband,White,Male,0,0,30,United_States,0
17,Private,School,not_married,Handlers_cleaners,Own_child,White,Male,2176,0,18,United_States,0
32,State_gov,Bachelors,married,Exec_managerial,Wife,White,Female,0,0,40,United_States,1
29,Private,HS_grad,divorced,Farming_fishing,Not_in_family,White,Male,0,0,40,United_States,0
33,Private,School,not_married,Craft_repair,Unmarried,White,Female,0,0,35,United_States,0
25,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,60,United_States,0
36,Federal_gov,Masters,not_married,Prof_specialty,Not_in_family,White,Male,0,1408,40,United_States,0
23,Private,HS_grad,not_married,Handlers_cleaners,Not_in_family,White,Male,0,0,72,Other,0
63,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
47,Local_gov,Masters,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
80,Private,HS_grad,not_married,Prof_specialty,Not_in_family,White,Male,0,0,24,United_States,0
17,Private,School,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
40,Self_emp_not_inc,Bachelors,married,Prof_specialty,Not_in_family,White,Female,2174,0,40,United_States,0
30,Private,Voc,married,Other_service,Wife,White,Female,0,0,25,United_States,1
27,Private,Some_college,not_married,Craft_repair,Own_child,Asian_Pac_Islander,Male,0,1980,40,Other,0
33,Private,Masters,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,1
34,Local_gov,HS_grad,not_married,Farming_fishing,Not_in_family,Black,Male,594,0,60,United_States,0
34,Local_gov,Some_college,not_married,Protective_serv,Not_in_family,White,Female,0,0,40,United_States,0
23,Private,Some_college,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
42,Local_gov,Some_college,married,Adm_clerical,Wife,White,Female,0,0,40,United_States,0
29,Private,Bachelors,not_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,0
45,Private,HS_grad,divorced,Adm_clerical,Not_in_family,White,Female,0,0,28,United_States,0
24,Federal_gov,HS_grad,not_married,Armed_Forces,Own_child,White,Male,0,0,40,United_States,0
44,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,1
27,Private,School,not_married,Craft_repair,Other_relative,White,Male,0,0,40,Other,0
20,Private,Some_college,not_married,Sales,Not_in_family,White,Male,0,0,35,United_States,0
44,Private,HS_grad,not_married,Exec_managerial,Unmarried,Black,Female,0,0,40,United_States,0
51,Private,HS_grad,married,Craft_repair,Husband,Amer_Indian_Eskimo,Male,0,0,40,United_States,0
20,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
17,Private,School,not_married,Prof_specialty,Own_child,White,Female,0,0,5,United_States,0
19,Private,HS_grad,not_married,Machine_op_inspct,Own_child,Black,Female,0,0,40,United_States,0
45,Self_emp_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,55,United_States,1
60,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,1
42,Private,Voc,married,Exec_managerial,Husband,Black,Male,0,0,40,United_States,1
44,Self_emp_not_inc,HS_grad,married,Sales,Wife,White,Female,0,0,40,United_States,1
40,Private,Voc,married,Machine_op_inspct,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,1
30,Private,HS_grad,married,Exec_managerial,Wife,White,Female,0,0,40,United_States,0
38,Private,Some_college,married,Transport_moving,Husband,Black,Male,0,0,50,United_States,0
23,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,60,United_States,0
32,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
44,Private,Voc,not_married,Farming_fishing,Own_child,White,Male,0,0,40,United_States,0
54,Local_gov,HS_grad,married,Transport_moving,Husband,Black,Male,0,0,40,United_States,0
32,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,0,50,United_States,0
50,Private,School,married,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
24,Private,Bachelors,not_married,Tech_support,Not_in_family,White,Female,0,0,20,United_States,0
37,Private,HS_grad,married,Adm_clerical,Wife,White,Female,0,0,60,United_States,0
52,Private,HS_grad,divorced,Transport_moving,Unmarried,White,Male,0,0,40,United_States,0
38,Private,Some_college,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
49,Private,Masters,married,Exec_managerial,Husband,White,Male,0,1977,45,United_States,1
30,Private,Bachelors,married,Tech_support,Wife,White,Female,0,0,16,United_States,1
60,Private,Some_college,not_married,Prof_specialty,Unmarried,White,Male,0,0,40,United_States,1
22,Private,Some_college,not_married,Prof_specialty,Own_child,White,Male,0,0,40,United_States,0
35,Private,HS_grad,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
30,Private,HS_grad,not_married,Transport_moving,Not_in_family,White,Male,0,0,60,United_States,0
67,Private,Voc,divorced,Other_service,Not_in_family,White,Female,0,0,24,United_States,0
46,Private,Bachelors,not_married,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,0
17,Private,School,not_married,Other_service,Not_in_family,White,Male,0,0,6,United_States,0
22,Private,Some_college,not_married,Handlers_cleaners,Own_child,White,Male,0,0,30,United_States,0
27,Private,School,not_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,0
23,Private,HS_grad,not_married,Other_service,Unmarried,White,Female,0,0,35,United_States,0
33,Private,Voc,married,Craft_repair,Husband,White,Male,0,0,45,Other,0
43,Self_emp_not_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,20,United_States,0
28,State_gov,Bachelors,not_married,Prof_specialty,Not_in_family,White,Male,0,0,20,United_States,0
41,Private,HS_grad,married,Craft_repair,Unmarried,White,Female,0,0,40,United_States,0
52,Private,School,not_married,Prof_specialty,Other_relative,Black,Male,594,0,40,United_States,0
25,Private,Some_college,married,Adm_clerical,Own_child,Black,Female,0,0,20,United_States,0
63,Private,School,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,0
59,Local_gov,HS_grad,married,Transport_moving,Husband,White,Male,0,0,45,United_States,0
45,Local_gov,Bachelors,divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,0
38,Private,Bachelors,married,Sales,Husband,White,Male,15024,0,60,United_States,1
40,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,35,United_States,0
46,Federal_gov,HS_grad,divorced,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,0
35,Private,Voc,not_married,Exec_managerial,Not_in_family,White,Female,0,0,60,United_States,0
34,Private,HS_grad,divorced,Prof_specialty,Unmarried,White,Female,0,0,25,United_States,0
33,Private,Bachelors,not_married,Craft_repair,Own_child,White,Male,0,0,20,United_States,0
41,Private,HS_grad,divorced,Adm_clerical,Unmarried,White,Female,0,0,36,United_States,0
20,Private,Some_college,not_married,Machine_op_inspct,Own_child,White,Male,0,0,40,United_States,0
23,Private,School,not_married,Other_service,Own_child,White,Male,0,0,40,Other,0
26,Private,Some_college,not_married,Prof_specialty,Not_in_family,White,Female,0,0,35,United_States,0
72,Private,HS_grad,married,Prof_specialty,Husband,White,Male,0,0,20,United_States,0
23,Local_gov,HS_grad,not_married,Farming_fishing,Not_in_family,White,Male,0,0,40,Other,0
62,Local_gov,HS_grad,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
