len, freq, err, condition, pred
3, 0.002, 0, age<=57.5 & age>56.5 & priors_count>11.5, 1
3, 0.01, 0.16, age<=31.5 & age>30.5 & race_Caucasian>0.5, 0.2
2, 0.006, 0, age>46.5 & days_b_screening_arrest<=-16.5, 0
3, 0.008, 0, age>46.5 & age<=54.5 & days_b_screening_arrest<=-2.5, 0
3, 0.002, 0, age>46.5 & age<=47.5 & days_b_screening_arrest<=-2.5, 0
3, 0.014, 0, age<=34.5 & priors_count<=9.5 & priors_count>8.5, 1
4, 0.002, 0, age<=38.5 & age>34.5 & priors_count<=11.5 & priors_count>8.5, 0
2, 0.012, 0, age<=29.5 & priors_count>11.5, 1
4, 0.006, 0, age<=59.5 & age>53.5 & priors_count<=1.5 & race_Caucasian>0.5, 0
2, 0.002, 0, age>59.5 & age<=60.5, 0
3, 0.006, 0, age>59.5 & priors_count<=5.5 & race_Caucasian<=0.5, 0
2, 0.004, 0, age>59.5 & priors_count>14.5, 0
3, 0.002, 0, age>34.5 & priors_count>9.5 & priors_count<=10.5, 1
4, 0.002, 0, age>34.5 & priors_count<=11.5 & priors_count>9.5 & c_charge_degree_M>0.5, 0
1, 0.012, 0.222222222222222, age>67.5, 0.333333333333333
3, 0.002, 0, age<=76.5 & age>67.5 & priors_count>0.5, 0
3, 0.002, 0, age<=56.5 & age>55.5 & race_Hispanic>0.5, 1
3, 0.008, 0, age<=59.5 & age>56.5 & priors_count<=2.5, 0
3, 0.008, 0, age<=59.5 & age>56.5 & priors_count<=2, 0
4, 0.004, 0, age<=38.5 & priors_count<=9.5 & priors_count>8.5 & sex_Female>0.5, 1
4, 0.002, 0, age>38.5 & age<=41.5 & priors_count<=9.5 & priors_count>8.5, 0
2, 0.008, 0, priors_count>11.5 & c_charge_degree_F<=0.5, 1
2, 0.006, 0, age<=36.5 & priors_count>17.5, 1
3, 0.028, 0.168367346938776, age<=57.5 & priors_count>11.5 & priors_count<=15.5, 0.785714285714286
1, 0.231, 0.246229609110496, days_b_screening_arrest>-0.5, 0.43859649122807
3, 0.002, 0, age>49 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 1
2, 0.049, 0.164930555555556, age<=34.5 & priors_count>9.5, 0.791666666666667
1, 0.988, 0.247039031239327, priors_count<=20.5, 0.445585215605749
2, 0.002, 0, age<=29 & priors_count>20.5, 1
2, 0.014, 0, age<=24.5 & priors_count>4, 1
2, 0.002, 0, age<=36 & days_b_screening_arrest<=-28.5, 0
3, 0.051, 0.0384, priors_count<=0.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0.04
3, 0.043, 0.0453514739229025, age>27.5 & priors_count<=0.5 & sex_Male<=0.5, 0.0476190476190476
4, 0.006, 0, age<=55 & c_charge_degree_F<=0.5 & race_Hispanic>0.5 & sex_Male<=0.5, 0
4, 0.002, 0, age>55 & age<=56.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 1
2, 0.203, 0.1971, age>27.5 & priors_count<=0.5, 0.27
4, 0.002, 0, age>36.5 & priors_count<=0.5 & days_b_screening_arrest<=-2.5 & c_charge_degree_F>0.5, 1
2, 0.124, 0.208008599838753, age<=51.5 & priors_count>6.5, 0.704918032786885
2, 0.128, 0.197026958931721, age>37.5 & c_charge_degree_M>0.5, 0.26984126984127
2, 0.008, 0, priors_count>12.5 & c_charge_degree_M>0.5, 1
4, 0.004, 0, age<=51.5 & age>49.5 & priors_count<=5.5 & priors_count>2.5, 0
3, 0.004, 0, age>51.5 & age<=56.5 & days_b_screening_arrest>-0.5, 0
3, 0.004, 0, age>56.5 & age<=57.5 & priors_count<=3.5, 0
4, 0.01, 0.16, age>51.5 & age<=55.5 & priors_count<=3.5 & priors_count>2.5, 0.8
3, 0.004, 0, age>55.5 & priors_count<=3.5 & priors_count>2.5, 0
2, 0.114, 0.218112244897959, age>51.5 & days_b_screening_arrest<=-0.5, 0.321428571428571
3, 0.002, 0, age>51.5 & priors_count>3.5 & days_b_screening_arrest>-0.5, 1
4, 0.006, 0, age>51.5 & priors_count>3.5 & c_charge_degree_M>0.5 & race_Caucasian>0.5, 0
3, 0.008, 0, age<=51.5 & age>42.5 & days_b_screening_arrest<=-2.5, 0
4, 0.004, 0, age<=51.5 & age>49.5 & priors_count<=3.5 & priors_count>2.5, 0
3, 0.006, 0, age<=51.5 & age>49.5 & priors_count>3.5, 1
3, 0.012, 0, age>51.5 & priors_count<=2.5 & c_charge_degree_F>0.5, 0
2, 0.006, 0, age>51.5 & days_b_screening_arrest<=-18.5, 0
3, 0.008, 0, age<=50.5 & priors_count>10.5 & c_charge_degree_M>0.5, 1
3, 0.008, 0, age<=50.5 & age>49.5 & race_African_American<=0.5, 1
3, 0.002, 0, age<=50.5 & age>49.5 & c_charge_degree_F<=0.5, 1
4, 0.004, 0, age<=50.5 & age>49.5 & priors_count<=3.5 & race_African_American>0.5, 0
3, 0.004, 0, age<=50.5 & age>49.5 & priors_count>3.5, 1
3, 0.008, 0, age>50.5 & age<=55.5 & days_b_screening_arrest<=-2.5, 0
4, 0.004, 0, age<=51.5 & age>49.5 & days_b_screening_arrest<=-0.5 & race_Caucasian<=0.5, 1
4, 0.004, 0, age>51.5 & age<=52.5 & priors_count>3.5 & c_charge_degree_M<=0.5, 1
3, 0.002, 0, age>51.5 & age<=52.5 & priors_count>5.5, 1
2, 0.097, 0.197482638888889, age>51.5 & priors_count<=7.5, 0.270833333333333
3, 0.004, 0, age<=59.5 & priors_count>14.5 & priors_count<=15.5, 1
3, 0.006, 0, age<=59.5 & age>57.5 & priors_count<=9, 0
3, 0.002, 0, age<=59.5 & age>57.5 & days_b_screening_arrest<=-1.5, 0
3, 0.002, 0, age<=20.5 & days_b_screening_arrest>-2.5 & days_b_screening_arrest<=-1.5, 1
3, 0.002, 0, age<=21.5 & priors_count<=2.5 & days_b_screening_arrest<=-3.5, 1
3, 0.002, 0, age<=21.5 & priors_count>2.5 & days_b_screening_arrest<=-5.5, 0
3, 0.008, 0, age<=50.5 & age>49.5 & days_b_screening_arrest<=-0.5, 1
3, 0.004, 0, age>50.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-3.5, 0
3, 0.008, 0, age>50.5 & priors_count>6.5 & days_b_screening_arrest<=-2.5, 0
2, 0.043, 0.154195011337868, age>50.5 & priors_count<=0.5, 0.19047619047619
4, 0.002, 0, age<=59.5 & age>57.5 & priors_count>0.5 & days_b_screening_arrest>-1.5, 1
3, 0.002, 0, age<=24.5 & days_b_screening_arrest<=-18.5 & c_charge_degree_F<=0.5, 1
5, 0.002, 0, age<=24.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-18.5 & c_charge_degree_F<=0.5 & race_African_American<=0.5, 0
5, 0.014, 0, age<=24.5 & age>22.5 & days_b_screening_arrest>-2.5 & c_charge_degree_F<=0.5 & race_African_American<=0.5, 0
4, 0.006, 0, age>24.5 & age<=25.5 & c_charge_degree_M<=0.5 & sex_Female>0.5, 1
3, 0.002, 0, age>24.5 & age<=27.5 & days_b_screening_arrest<=-8.5, 0
3, 0.022, 0.0826446280991735, age>24.5 & priors_count<=2.5 & days_b_screening_arrest<=-8.5, 0.0909090909090909
3, 0.002, 0, age>24.5 & days_b_screening_arrest>-8.5 & days_b_screening_arrest<=-7.5, 1
2, 0.002, 0, age<=25.5 & days_b_screening_arrest<=-23.5, 0
1, 0.01, 0.16, days_b_screening_arrest<=-23.5, 0.2
2, 0.01, 0, priors_count<=2.5 & days_b_screening_arrest<=-22.5, 0
2, 0.008, 0, days_b_screening_arrest>-23.5 & days_b_screening_arrest<=-22.5, 0
2, 0.002, 0, days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-21.5, 1
3, 0.002, 0, priors_count<=1.5 & days_b_screening_arrest>-21.5 & days_b_screening_arrest<=-16.5, 0
2, 0.012, 0.222222222222222, days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-16.5, 0.666666666666667
1, 0.99, 0.24777865493147, days_b_screening_arrest>-23.5, 0.452868852459016
2, 0.081, 0.21, age<=40 & race_Hispanic>0.5, 0.3
3, 0.006, 0, age<=51.5 & age>40 & race_Hispanic>0.5, 1
3, 0.002, 0, priors_count>5 & days_b_screening_arrest<=-2.5 & race_Hispanic>0.5, 1
3, 0.012, 0.138888888888889, age>23.5 & days_b_screening_arrest>-2.5 & days_b_screening_arrest<=-1.5, 0.166666666666667
3, 0.016, 0, age>51.5 & age<=59.5 & days_b_screening_arrest<=-1.5, 0
3, 0.002, 0, age>59.5 & priors_count<=0.5 & days_b_screening_arrest<=-1.5, 1
3, 0.02, 0, age>58.5 & priors_count<=0.5 & days_b_screening_arrest>-1.5, 0
3, 0.022, 0, age>51.5 & priors_count>0.5 & days_b_screening_arrest<=-1.5, 0
4, 0.01, 0, age>51.5 & age<=58.5 & priors_count>0.5 & priors_count<=1.5, 0
4, 0.002, 0, age>58.5 & priors_count>0.5 & priors_count<=1.5 & days_b_screening_arrest>-1.5, 1
3, 0.006, 0, age<=76.5 & age>67.5 & days_b_screening_arrest>-3.5, 0
2, 0.022, 0.198347107438017, priors_count<=4.5 & days_b_screening_arrest<=-17.5, 0.272727272727273
2, 0.004, 0, days_b_screening_arrest<=-17.5 & days_b_screening_arrest>-19.5, 1
3, 0.004, 0, priors_count>4.5 & days_b_screening_arrest<=-17.5 & days_b_screening_arrest>-21.5, 1
3, 0.008, 0, age>51.5 & age<=55.5 & days_b_screening_arrest<=-2.5, 0
3, 0.016, 0, age>51.5 & priors_count>1.5 & days_b_screening_arrest<=-2.5, 0
3, 0.008, 0, age>51.5 & days_b_screening_arrest<=-2.5 & race_African_American>0.5, 0
3, 0.02, 0, age>57.5 & priors_count<=0.5 & days_b_screening_arrest>-2.5, 0
2, 0.057, 0.146683673469388, age>51.5 & priors_count<=1.5, 0.178571428571429
4, 0.002, 0, age<=59.5 & age>57.5 & race_Caucasian<=0.5 & sex_Female<=0.5, 1
2, 0.006, 0, age>57.5 & sex_Female>0.5, 0
3, 0.004, 0, age<=35.5 & priors_count>4.5 & days_b_screening_arrest<=-12.5, 1
4, 0.006, 0, age<=39.5 & priors_count>4.5 & days_b_screening_arrest<=-12.5 & days_b_screening_arrest>-21.5, 1
2, 0.012, 0, age>39.5 & days_b_screening_arrest<=-12.5, 0
4, 0.002, 0, age<=22 & priors_count<=1.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5, 1
4, 0.004, 0, age>22 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5 & sex_Male<=0.5, 0
3, 0.01, 0, age>39 & priors_count>1.5 & days_b_screening_arrest<=-5.5, 0
4, 0.006, 0, priors_count<=5.5 & priors_count>1.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5, 0
4, 0.002, 0, priors_count>5.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5 & sex_Male>0.5, 1
3, 0.004, 0, age>32.5 & age<=33.5 & sex_Male<=0.5, 1
1, 0.846, 0.242338503298081, priors_count<=6.5, 0.412470023980815
2, 0.002, 0, priors_count>6.5 & days_b_screening_arrest<=-16, 1
3, 0.002, 0, days_b_screening_arrest<=-17.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0
4, 0.004, 0, days_b_screening_arrest<=-17.5 & c_charge_degree_F<=0.5 & race_Caucasian<=0.5 & sex_Male>0.5, 1
3, 0.004, 0, days_b_screening_arrest<=-17.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
1, 0.041, 0.21, days_b_screening_arrest<=-13.5, 0.3
3, 0.016, 0, age>50.5 & age<=58.5 & days_b_screening_arrest<=-2.5, 0
2, 0.022, 0.231404958677686, days_b_screening_arrest>-2.5 & days_b_screening_arrest<=-1.5, 0.363636363636364
3, 0.002, 0, age<=51.5 & age>46.5 & race_Hispanic>0.5, 1
4, 0.004, 0, age>51.5 & age<=52.5 & priors_count>3.5 & c_charge_degree_F>0.5, 1
2, 0.045, 0.148760330578512, age<=43.5 & priors_count>10.5, 0.818181818181818
2, 0.01, 0, age<=33 & priors_count>14.5, 1
2, 0.004, 0, age<=30.5 & priors_count>15.5, 1
1, 0.022, 0.198347107438017, priors_count>15.5, 0.727272727272727
3, 0.006, 0, age<=43.5 & age>42.5 & race_Caucasian>0.5, 0
3, 0.002, 0, age<=43.5 & age>42.5 & days_b_screening_arrest>-0.5, 0
3, 0.004, 0, age>43.5 & age<=44.5 & race_Caucasian<=0.5, 0
3, 0.004, 0, age>44.5 & age<=45.5 & priors_count<=0.5, 1
3, 0.002, 0, age>43.5 & age<=45.5 & days_b_screening_arrest<=-4.5, 0
4, 0.004, 0, age>45.5 & age<=50.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 0
4, 0.002, 0, age<=47.5 & age>46.5 & priors_count<=4.5 & c_charge_degree_M<=0.5, 1
3, 0.004, 0, age<=47.5 & age>46.5 & c_charge_degree_M>0.5, 0
4, 0.004, 0, age>47.5 & age<=51.5 & priors_count<=0.5 & c_charge_degree_F<=0.5, 0
4, 0.006, 0, age>47.5 & age<=51.5 & priors_count>0.5 & c_charge_degree_F<=0.5, 1
1, 0.162, 0.23734375, age>47.5, 0.3875
3, 0.012, 0, age>47.5 & age<=65.5 & days_b_screening_arrest<=-6.5, 0
3, 0.01, 0, age>47.5 & days_b_screening_arrest>-6.5 & days_b_screening_arrest<=-1.5, 0
2, 0.209, 0.210387406918654, priors_count>4.5 & days_b_screening_arrest>-6.5, 0.699029126213592
3, 0.028, 0.122448979591837, priors_count<=4.5 & days_b_screening_arrest<=-11.5 & race_Other<=0.5, 0.142857142857143
4, 0.008, 0, age<=25.5 & priors_count>0.5 & c_charge_degree_M<=0.5 & race_Other>0.5, 1
3, 0.004, 0, age>25.5 & age<=27.5 & race_Other>0.5, 1
3, 0.002, 0, age>46.5 & priors_count>0.5 & race_Other>0.5, 1
3, 0.002, 0, age<=24.5 & c_charge_degree_M>0.5 & race_Other>0.5, 0
3, 0.024, 0.0763888888888889, age<=24.5 & priors_count>2.5 & c_charge_degree_F>0.5, 0.916666666666667
5, 0.006, 0, age>24.5 & age<=25.5 & priors_count<=0.5 & days_b_screening_arrest<=-0.5 & c_charge_degree_F<=0.5, 0
3, 0.002, 0, age<=48.5 & age>46.5 & days_b_screening_arrest>-0.5, 1
3, 0.004, 0, age<=48.5 & age>46.5 & priors_count<=1.5, 0
2, 0.026, 0.0710059171597633, age>48.5 & days_b_screening_arrest<=-2.5, 0.0769230769230769
3, 0.01, 0, age>48.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-6.5, 0
3, 0.004, 0, age>37.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0
3, 0.008, 0, age>48.5 & age<=52.5 & priors_count>4.5, 1
2, 0.002, 0, age>52.5 & race_Other>0.5, 0
4, 0.01, 0, age>24.5 & age<=25.5 & priors_count>2.5 & c_charge_degree_M<=0.5, 1
4, 0.008, 0, age>24.5 & priors_count<=1.5 & days_b_screening_arrest<=-8.5 & race_Caucasian<=0.5, 0
3, 0.002, 0, age<=22.5 & days_b_screening_arrest<=-5.5 & sex_Male>0.5, 0
3, 0.024, 0.0763888888888889, age<=24.5 & priors_count>2.5 & days_b_screening_arrest>-5.5, 0.916666666666667
4, 0.002, 0, priors_count>5.5 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5 & sex_Female<=0.5, 1
4, 0.004, 0, age>22 & days_b_screening_arrest>-12.5 & days_b_screening_arrest<=-5.5 & sex_Female>0.5, 0
3, 0.008, 0, age>48.5 & priors_count>1.5 & days_b_screening_arrest<=-5.5, 0
1, 0.051, 0.2016, days_b_screening_arrest<=-10.5, 0.28
3, 0.008, 0, age>25.5 & days_b_screening_arrest<=-10.5 & race_Hispanic>0.5, 0
4, 0.008, 0, age>51.5 & age<=56.5 & priors_count<=1.5 & priors_count>0.5, 0
3, 0.004, 0, age>56.5 & priors_count<=3.5 & c_charge_degree_F>0.5, 0
3, 0.008, 0, age>55.5 & priors_count<=3.5 & c_charge_degree_M<=0.5, 0
1, 0.028, 0.204081632653061, priors_count>14.5, 0.714285714285714
3, 0.004, 0, age>39.5 & age<=54.5 & priors_count>18.5, 0
2, 0.006, 0, age<=59 & priors_count>21.5, 1
2, 0.002, 0, age>59 & priors_count>21.5, 0
3, 0.002, 0, age<=24.5 & days_b_screening_arrest>-17.5 & days_b_screening_arrest<=-13.5, 1
3, 0.008, 0, age>24.5 & days_b_screening_arrest>-17.5 & days_b_screening_arrest<=-13.5, 0
3, 0.004, 0, age>47.5 & priors_count<=11.5 & priors_count>10.5, 0
3, 0.002, 0, age>47.5 & age<=50.5 & race_Hispanic>0.5, 1
3, 0.004, 0, age>50.5 & c_charge_degree_M<=0.5 & race_Hispanic>0.5, 0
3, 0.004, 0, age>47.5 & priors_count<=12.5 & priors_count>10.5, 0
2, 0.006, 0, priors_count>14.5 & c_charge_degree_F<=0.5, 1
2, 0.008, 0, age<=51.5 & priors_count>19.5, 1
3, 0.002, 0, age<=54.5 & age>51.5 & priors_count>18.5, 0
3, 0.01, 0, priors_count<=4.5 & priors_count>3.5 & sex_Male<=0.5, 0
4, 0.004, 0, age<=51.5 & age>50.5 & priors_count<=4.5 & race_African_American<=0.5, 0
3, 0.002, 0, age<=51.5 & age>50.5 & race_African_American>0.5, 1
4, 0.002, 0, age<=51.5 & age>50.5 & priors_count<=4.5 & priors_count>1.5, 0
3, 0.004, 0, age<=25.5 & priors_count>4.5 & sex_Male<=0.5, 1
3, 0.012, 0, age<=30.5 & priors_count>4.5 & sex_Male<=0.5, 1
3, 0.006, 0, age<=51.5 & age>48.5 & priors_count>4.5, 1
3, 0.012, 0, age>56.5 & priors_count<=3.5 & race_Caucasian<=0.5, 0
3, 0.047, 0.143667296786389, age<=47.5 & age>37.5 & c_charge_degree_F<=0.5, 0.173913043478261
2, 0.012, 0, age>47.5 & days_b_screening_arrest<=-12.5, 0
2, 0.014, 0, age>47.5 & days_b_screening_arrest<=-8.5, 0
1, 0.935, 0.245331049637448, age>21, 0.431670281995662
2, 0.002, 0, age>44.5 & days_b_screening_arrest<=-25.5, 0
2, 0.002, 0, days_b_screening_arrest>-25.5 & days_b_screening_arrest<=-24.5, 0
2, 0.01, 0, days_b_screening_arrest>-25.5 & days_b_screening_arrest<=-22.5, 0
1, 0.992, 0.24769049978881, days_b_screening_arrest>-25.5, 0.451942740286299
3, 0.002, 0, age<=32.5 & days_b_screening_arrest<=-10.5 & days_b_screening_arrest>-11.5, 1
3, 0.004, 0, age<=32.5 & age>28.5 & days_b_screening_arrest<=-10.5, 1
3, 0.002, 0, age<=32.5 & age>30.5 & days_b_screening_arrest<=-10.5, 1
3, 0.002, 0, age<=32.5 & days_b_screening_arrest>-10.5 & days_b_screening_arrest<=-8.5, 0
3, 0.004, 0, age<=32.5 & days_b_screening_arrest>-10.5 & days_b_screening_arrest<=-7.5, 0
2, 0.379, 0.236781149017701, age>32.5 & priors_count<=7.5, 0.385026737967914
3, 0.004, 0, age>32.5 & age<=33.5 & priors_count>7.5, 1
3, 0.006, 0, age>32.5 & age<=39.5 & priors_count>10.5, 1
3, 0.002, 0, age>39.5 & age<=40.5 & priors_count>7.5, 0
4, 0.004, 0, age<=35.5 & age>33.5 & priors_count<=0.5 & sex_Male<=0.5, 0
3, 0.006, 0, age<=35.5 & age>34.5 & priors_count<=0.5, 0
3, 0.002, 0, age>35.5 & age<=36.5 & priors_count<=0.5, 0
3, 0.01, 0, age>38.5 & age<=39.5 & priors_count<=0.5, 0
5, 0.016, 0.109375, age>35.5 & age<=36.5 & priors_count>0.5 & race_Caucasian<=0.5 & sex_Male>0.5, 0.875
3, 0.002, 0, age>35.5 & age<=36.5 & race_Caucasian>0.5, 0
4, 0.016, 0.109375, age>35.5 & age<=42.5 & priors_count>0.5 & days_b_screening_arrest>-0.5, 0.875
4, 0.002, 0, age>53.5 & priors_count>0.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 1
3, 0.12, 0.140764148233266, priors_count<=2.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0.169491525423729
4, 0.002, 0, priors_count>2.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5 & sex_Male<=0.5, 1
3, 0.008, 0, priors_count<=0.5 & days_b_screening_arrest<=-2.5 & sex_Male<=0.5, 0
3, 0.012, 0.222222222222222, priors_count>0.5 & race_Hispanic>0.5 & sex_Male<=0.5, 0.666666666666667
5, 0.004, 0, age>28.5 & age<=31.5 & priors_count<=6.5 & priors_count>2.5 & sex_Male<=0.5, 0
2, 0.02, 0, age<=26 & priors_count>6.5, 1
4, 0.006, 0, age<=42.5 & priors_count>6.5 & priors_count<=9.5 & sex_Male<=0.5, 1
3, 0.006, 0, age>42.5 & priors_count>6.5 & sex_Male<=0.5, 0
1, 0.71, 0.242155102040816, age>26, 0.411428571428571
3, 0.002, 0, age>35.5 & priors_count>9.5 & sex_Male<=0.5, 0
3, 0.012, 0.138888888888889, age>23.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-2.5, 0.166666666666667
5, 0.002, 0, age<=23.5 & priors_count<=1.5 & priors_count>0.5 & c_charge_degree_F<=0.5 & sex_Female<=0.5, 1
2, 0.097, 0.234375, age<=23.5 & c_charge_degree_M<=0.5, 0.625
4, 0.002, 0, age<=23.5 & age>22.5 & c_charge_degree_M<=0.5 & race_Hispanic>0.5, 1
3, 0.043, 0.0453514739229025, age>27.5 & priors_count<=0.5 & sex_Female>0.5, 0.0476190476190476
4, 0.002, 0, age>53.5 & priors_count>0.5 & c_charge_degree_M>0.5 & sex_Female>0.5, 1
4, 0.01, 0, age<=42.5 & age>32.5 & priors_count<=15.5 & priors_count>10.5, 1
2, 0.002, 0, priors_count>15.5 & priors_count<=17.5, 1
2, 0.008, 0, age<=42.5 & priors_count>20, 1
3, 0.002, 0, age<=42.5 & priors_count>17.5 & priors_count<=20.5, 0
2, 0.008, 0, age<=42.5 & priors_count>20.5, 1
3, 0.004, 0, age>42.5 & age<=43.5 & c_charge_degree_F<=0.5, 0
4, 0.002, 0, age>42.5 & age<=43.5 & c_charge_degree_F>0.5 & race_Caucasian<=0.5, 1
3, 0.002, 0, age>42.5 & age<=43.5 & days_b_screening_arrest<=-1.5, 0
3, 0.006, 0, age>42.5 & age<=43.5 & race_Caucasian>0.5, 0
3, 0.002, 0, age>42.5 & age<=46.5 & race_Hispanic>0.5, 1
3, 0.002, 0, age>42.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 1
3, 0.004, 0, age<=24.5 & priors_count>2.5 & sex_Male<=0.5, 1
3, 0.03, 0.0622222222222222, age>27.5 & age<=28.5 & priors_count<=3.5, 0.0666666666666667
2, 0.016, 0.109375, age>53.5 & sex_Female>0.5, 0.125
2, 0.112, 0.231404958677686, age>27.5 & age<=29.5, 0.363636363636364
3, 0.004, 0, age<=22.5 & days_b_screening_arrest>-0.5 & sex_Male<=0.5, 0
3, 0.047, 0.170132325141777, age<=37.5 & priors_count<=1.5 & race_Hispanic>0.5, 0.217391304347826
3, 0.004, 0, age>37.5 & age<=39.5 & race_Hispanic>0.5, 0
2, 0.03, 0.16, priors_count<=4.5 & days_b_screening_arrest<=-12.5, 0.2
4, 0.002, 0, age>24.5 & age<=25.5 & priors_count<=1.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>24.5 & age<=25.5 & priors_count>1.5 & race_Hispanic>0.5, 1
2, 0.002, 0, priors_count<=1 & race_Native_American>0.5, 0
4, 0.002, 0, age<=24.5 & priors_count>2.5 & days_b_screening_arrest<=-2.5 & race_Hispanic<=0.5, 0
3, 0.024, 0.0763888888888889, age<=24.5 & priors_count>2.5 & days_b_screening_arrest>-2.5, 0.916666666666667
3, 0.008, 0, age<=24.5 & priors_count>2.5 & days_b_screening_arrest>-0.5, 1
2, 0.069, 0.194636678200692, priors_count<=1.5 & race_Hispanic>0.5, 0.264705882352941
2, 0.03, 0.222222222222222, age<=37.5 & age>36.5, 0.333333333333333
3, 0.002, 0, age>36.5 & priors_count>8.5 & race_Hispanic>0.5, 0
3, 0.014, 0, age>39.5 & age<=43.5 & c_charge_degree_F<=0.5, 0
4, 0.002, 0, age>39.5 & age<=43.5 & c_charge_degree_F>0.5 & race_Hispanic>0.5, 1
3, 0.002, 0, age>43.5 & age<=46.5 & race_Hispanic>0.5, 1
3, 0.004, 0, age<=22.5 & days_b_screening_arrest<=-2.5 & race_African_American<=0.5, 0
4, 0.004, 0, age<=22.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-2.5 & race_African_American<=0.5, 1
4, 0.002, 0, age<=23.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-3.5 & race_African_American>0.5, 0
3, 0.002, 0, age<=23.5 & age>22.5 & days_b_screening_arrest<=-3.5, 1
4, 0.016, 0, age<=23.5 & age>22.5 & days_b_screening_arrest>-3.5 & c_charge_degree_M>0.5, 0
4, 0.006, 0, age>23.5 & age<=24.5 & priors_count<=2.5 & days_b_screening_arrest<=-1.5, 0
3, 0.012, 0, age>23.5 & age<=24.5 & priors_count>2.5, 1
3, 0.002, 0, age>24.5 & age<=26.5 & days_b_screening_arrest<=-1.5, 1
2, 0.02, 0.21, age<=53.5 & age>52.5, 0.3
2, 0.059, 0.164090368608799, age>55.5 & days_b_screening_arrest<=-0.5, 0.206896551724138
3, 0.008, 0, age>55.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5, 0
3, 0.01, 0, age>55.5 & priors_count<=5.5 & race_African_American>0.5, 0
3, 0.008, 0, age>55.5 & priors_count<=8.5 & days_b_screening_arrest>-0.5, 0
3, 0.002, 0, age>55.5 & priors_count>8.5 & days_b_screening_arrest>-0.5, 1
3, 0.002, 0, age<=22.5 & days_b_screening_arrest<=-4.5 & race_African_American<=0.5, 0
4, 0.016, 0, age<=23.5 & age>22.5 & days_b_screening_arrest>-3.5 & c_charge_degree_F<=0.5, 0
4, 0.002, 0, age<=23.5 & age>22.5 & days_b_screening_arrest<=-1.5 & c_charge_degree_F>0.5, 1
4, 0.002, 0, age>55.5 & priors_count>4.5 & days_b_screening_arrest>-1.5 & race_African_American<=0.5, 1
3, 0.002, 0, age<=22.5 & days_b_screening_arrest<=-3.5 & race_African_American<=0.5, 0
2, 0.308, 0.222948407202216, priors_count>2.5 & days_b_screening_arrest>-1.5, 0.664473684210526
3, 0.002, 0, age<=22.5 & priors_count>2.5 & race_African_American<=0.5, 0
2, 0.006, 0, age<=22.5 & priors_count>3.5, 1
3, 0.004, 0, priors_count<=3.5 & priors_count>2.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age<=28.5 & priors_count>3.5 & race_African_American<=0.5 & sex_Female>0.5, 1
2, 0.002, 0, days_b_screening_arrest<=-4.5 & days_b_screening_arrest>-5.5, 0
3, 0.002, 0, age<=41.5 & age>39.5 & sex_Male<=0.5, 0
4, 0.008, 0, age>41.5 & priors_count>2.5 & race_Caucasian<=0.5 & sex_Male<=0.5, 0
4, 0.004, 0, age>41.5 & age<=44.5 & race_Caucasian>0.5 & sex_Male<=0.5, 1
3, 0.018, 0, age>44.5 & race_Caucasian>0.5 & sex_Male<=0.5, 0
3, 0.034, 0.103806228373702, age<=23.5 & priors_count>1.5 & c_charge_degree_M<=0.5, 0.882352941176471
4, 0.004, 0, age<=23.5 & priors_count>1.5 & days_b_screening_arrest>-1.5 & c_charge_degree_M>0.5, 0
4, 0.014, 0.122448979591837, age<=23.5 & days_b_screening_arrest>-1.5 & days_b_screening_arrest<=-0.5 & race_Caucasian>0.5, 0.857142857142857
3, 0.006, 0, age<=23.5 & days_b_screening_arrest>-0.5 & race_Caucasian>0.5, 0
